_filename,_format,sample,spider_id,level0,level1,is_readable_image,is_completed_image
干垃圾_尿不湿_40.png,.png,尿不湿,40,干垃圾,,True,True
湿垃圾_食材废料_肉_49.jpg,.jpg,肉,49,湿垃圾,食材废料,True,True
湿垃圾_食材废料_酱料_68.jpg,.jpg,酱料,68,湿垃圾,食材废料,True,True
有害垃圾_废荧光灯管_卤素灯_7.jpg,.jpg,卤素灯,7,有害垃圾,废荧光灯管,True,True
可回收物_废金属_废铜_84.png,.png,废铜,84,可回收物,废金属,True,True
湿垃圾_剩菜剩饭_茶叶渣_76.jpg,.jpg,茶叶渣,76,湿垃圾,剩菜剩饭,True,True
湿垃圾_食材废料_面包_67.jpg,.jpg,面包,67,湿垃圾,食材废料,True,True
人像_selfie_913.jpg,.jpg,selfie,913,人像,,True,True
湿垃圾_剩菜剩饭_鱼骨_74.jpg,.jpg,鱼骨,74,湿垃圾,剩菜剩饭,True,True
可回收物_废金属_易拉罐_55.jpg,.jpg,易拉罐,55,可回收物,废金属,True,True
有害垃圾_废荧光灯管_光管_34.png,.png,光管,34,有害垃圾,废荧光灯管,True,True
人像_selfie_1246.jpg,.jpg,selfie,1246,人像,,True,True
湿垃圾_食材废料_面_16.jpg,.jpg,面,16,湿垃圾,食材废料,True,True
有害垃圾_废药品及其包装物_过期药品_59.png,.png,过期药品,59,有害垃圾,废药品及其包装物,True,True
有害垃圾_废油漆和溶剂及其包装物_染发剂壳_62.jpg,.jpg,染发剂壳,62,有害垃圾,废油漆和溶剂及其包装物,True,True
湿垃圾_花卉绿植_花瓣_44.png,.png,花瓣,44,湿垃圾,花卉绿植,True,True
干垃圾_花盆_19.jpg,.jpg,花盆,19,干垃圾,,True,True
湿垃圾_食材废料_豆_96.jpg,.jpg,豆,96,湿垃圾,食材废料,True,True
有害垃圾_废药品及其包装物_针筒_38.png,.png,针筒,38,有害垃圾,废药品及其包装物,True,True
有害垃圾_废荧光灯管_卤素灯_59.jpg,.jpg,卤素灯,59,有害垃圾,废荧光灯管,True,True
干垃圾_打火机_33.jpg,.jpg,打火机,33,干垃圾,,True,True
干垃圾_狗尿垫_47.jpg,.jpg,狗尿垫,47,干垃圾,,True,True
人像_selfie_640.jpg,.jpg,selfie,640,人像,,True,True
可回收物_废织物_书包_85.jpg,.jpg,书包,85,可回收物,废织物,True,True
可回收物_废纸张_纸塑铝复合包装_70.jpg,.jpg,纸塑铝复合包装,70,可回收物,废纸张,True,True
湿垃圾_瓜皮果核_水果果皮_57.jpg,.jpg,水果果皮,57,湿垃圾,瓜皮果核,True,True
干垃圾_胶水_44.jpeg,.jpeg,胶水,44,干垃圾,,True,True
有害垃圾_废荧光灯管_灯泡_29.jpg,.jpg,灯泡,29,有害垃圾,废荧光灯管,True,True
湿垃圾_食材废料_豆_19.jpg,.jpg,豆,19,湿垃圾,食材废料,True,True
可回收物_废金属_指甲钳_9.jpg,.jpg,指甲钳,9,可回收物,废金属,True,True
可回收物_废塑料_食品保鲜盒_83.jpg,.jpg,食品保鲜盒,83,可回收物,废塑料,True,True
人像_selfie_1345.jpg,.jpg,selfie,1345,人像,,True,True
湿垃圾_食材废料_豆_30.jpg,.jpg,豆,30,湿垃圾,食材废料,True,True
湿垃圾_过期食品_糖果_66.jpg,.jpg,糖果,66,湿垃圾,过期食品,True,True
可回收物_废塑料_衣架_59.jpg,.jpg,衣架,59,可回收物,废塑料,True,True
干垃圾_陶瓷制品_56.jpg,.jpg,陶瓷制品,56,干垃圾,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_电池_96.jpg,.jpg,电池,96,有害垃圾,废镍镉电池和废氧化汞电池,True,True
湿垃圾_食材废料_米饭_58.jpg,.jpg,米饭,58,湿垃圾,食材废料,True,True
人像_selfie_1122.jpg,.jpg,selfie,1122,人像,,True,True
人像_selfie_1216.jpg,.jpg,selfie,1216,人像,,True,True
干垃圾_大骨头_39.jpg,.jpg,大骨头,39,干垃圾,,True,True
可回收物_废金属_废钢_46.jpg,.jpg,废钢,46,可回收物,废金属,True,True
可回收物_废玻璃制品_碎玻璃_41.jpg,.jpg,碎玻璃,41,可回收物,废玻璃制品,True,True
湿垃圾_食材废料_水产_75.jpg,.jpg,水产,75,湿垃圾,食材废料,True,True
可回收物_废金属_刀_32.jpg,.jpg,刀,32,可回收物,废金属,True,True
有害垃圾_废药品及其包装物_医疗废品_40.jpg,.jpg,医疗废品,40,有害垃圾,废药品及其包装物,True,True
干垃圾_牙签_5.jpg,.jpg,牙签,5,干垃圾,,True,True
干垃圾_餐巾纸_7.jpg,.jpg,餐巾纸,7,干垃圾,,True,True
干垃圾_硬果实_12.jpg,.jpg,硬果实,12,干垃圾,,True,True
有害垃圾_废含汞温度计、废含汞血压计_水银血压计_51.jpg,.jpg,水银血压计,51,有害垃圾,废含汞温度计、废含汞血压计,True,True
湿垃圾_食材废料_鱼_81.jpg,.jpg,鱼,81,湿垃圾,食材废料,True,True
湿垃圾_食材废料_菌菇_15.jpg,.jpg,菌菇,15,湿垃圾,食材废料,True,True
湿垃圾_过期食品_红枣_40.jpg,.jpg,红枣,40,湿垃圾,过期食品,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_消毒剂_83.png,.png,消毒剂,83,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
可回收物_废织物_毛绒玩具_31.jpg,.jpg,毛绒玩具,31,可回收物,废织物,True,True
可回收物_废纸张_纸袋_93.jpg,.jpg,纸袋,93,可回收物,废纸张,True,True
干垃圾_硬果壳_23.jpg,.jpg,硬果壳,23,干垃圾,,True,True
干垃圾_胶水_25.jpg,.jpg,胶水,25,干垃圾,,True,True
有害垃圾_废药品及其包装物_医疗废品_92.jpeg,.jpeg,医疗废品,92,有害垃圾,废药品及其包装物,True,True
干垃圾_榴莲核_22.jpg,.jpg,榴莲核,22,干垃圾,,True,True
湿垃圾_食材废料_鱿鱼_83.jpg,.jpg,鱿鱼,83,湿垃圾,食材废料,True,True
干垃圾_太空沙_45.jpg,.jpg,太空沙,45,干垃圾,,True,True
人像_selfie_106.jpg,.jpg,selfie,106,人像,,True,True
干垃圾_卫生间用纸_52.jpg,.jpg,卫生间用纸,52,干垃圾,,True,True
人像_selfie_38.jpg,.jpg,selfie,38,人像,,True,True
可回收物_废金属_锅_31.jpeg,.jpeg,锅,31,可回收物,废金属,True,True
可回收物_废金属_刀_63.jpg,.jpg,刀,63,可回收物,废金属,True,True
干垃圾_甘蔗皮_49.jpeg,.jpeg,甘蔗皮,49,干垃圾,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_充电电池_64.png,.png,充电电池,64,有害垃圾,废镍镉电池和废氧化汞电池,True,True
湿垃圾_食材废料_虾_36.jpg,.jpg,虾,36,湿垃圾,食材废料,True,True
湿垃圾_瓜皮果核_水果果皮_1.jpg,.jpg,水果果皮,1,湿垃圾,瓜皮果核,True,True
干垃圾_灰土_31.jpg,.jpg,灰土,31,干垃圾,,True,True
人像_selfie_1494.jpg,.jpg,selfie,1494,人像,,True,True
有害垃圾_废胶片及废相纸_相片_93.jpg,.jpg,相片,93,有害垃圾,废胶片及废相纸,True,True
人像_selfie_1218.jpg,.jpg,selfie,1218,人像,,True,True
干垃圾_干燥剂_41.jpg,.jpg,干燥剂,41,干垃圾,,True,True
湿垃圾_过期食品_速溶咖啡_99.jpg,.jpg,速溶咖啡,99,湿垃圾,过期食品,True,True
有害垃圾_废药品及其包装物_药品包装_95.jpg,.jpg,药品包装,95,有害垃圾,废药品及其包装物,True,True
可回收物_废金属_废不锈钢_64.jpg,.jpg,废不锈钢,64,可回收物,废金属,True,True
湿垃圾_食材废料_调料_71.jpg,.jpg,调料,71,湿垃圾,食材废料,True,True
湿垃圾_食材废料_米_62.jpg,.jpg,米,62,湿垃圾,食材废料,True,True
有害垃圾_废荧光灯管_光管_89.jpg,.jpg,光管,89,有害垃圾,废荧光灯管,True,True
人像_selfie_753.jpg,.jpg,selfie,753,人像,,True,True
干垃圾_胶水_6.jpg,.jpg,胶水,6,干垃圾,,True,True
可回收物_废玻璃制品_窗玻璃_16.jpg,.jpg,窗玻璃,16,可回收物,废玻璃制品,True,True
湿垃圾_剩菜剩饭_咖啡渣_40.png,.png,咖啡渣,40,湿垃圾,剩菜剩饭,True,True
干垃圾_胶带_32.jpg,.jpg,胶带,32,干垃圾,,True,True
有害垃圾_废胶片及废相纸_胶卷_66.jpg,.jpg,胶卷,66,有害垃圾,废胶片及废相纸,True,True
有害垃圾_废荧光灯管_灯泡_25.jpg,.jpg,灯泡,25,有害垃圾,废荧光灯管,True,True
干垃圾_狗尿垫_1.jpg,.jpg,狗尿垫,1,干垃圾,,True,True
有害垃圾_废胶片及废相纸_相片底片_48.jpg,.jpg,相片底片,48,有害垃圾,废胶片及废相纸,True,True
有害垃圾_废油漆和溶剂及其包装物_废油漆桶_2.jpg,.jpg,废油漆桶,2,有害垃圾,废油漆和溶剂及其包装物,True,True
可回收物_废塑料_食品保鲜盒_20.jpg,.jpg,食品保鲜盒,20,可回收物,废塑料,False,False
可回收物_废金属_废铁_45.jpg,.jpg,废铁,45,可回收物,废金属,True,True
可回收物_废金属_指甲钳_81.jpg,.jpg,指甲钳,81,可回收物,废金属,True,True
干垃圾_打火机_42.png,.png,打火机,42,干垃圾,,True,True
人像_selfie_1231.jpg,.jpg,selfie,1231,人像,,True,True
干垃圾_甘蔗皮_51.jpg,.jpg,甘蔗皮,51,干垃圾,,True,True
可回收物_废织物_床单_40.jpg,.jpg,床单,40,可回收物,废织物,True,True
湿垃圾_剩菜剩饭_茶叶渣_91.jpg,.jpg,茶叶渣,91,湿垃圾,剩菜剩饭,True,True
人像_selfie_991.jpg,.jpg,selfie,991,人像,,True,True
人像_selfie_396.jpg,.jpg,selfie,396,人像,,True,True
人像_selfie_103.jpg,.jpg,selfie,103,人像,,True,True
湿垃圾_食材废料_肉_62.jpg,.jpg,肉,62,湿垃圾,食材废料,True,True
湿垃圾_瓜皮果核_西瓜皮_83.jpg,.jpg,西瓜皮,83,湿垃圾,瓜皮果核,True,True
湿垃圾_瓜皮果核_水果果皮_66.jpg,.jpg,水果果皮,66,湿垃圾,瓜皮果核,True,True
可回收物_废塑料_食品保鲜盒_79.jpg,.jpg,食品保鲜盒,79,可回收物,废塑料,True,True
可回收物_废玻璃制品_玻璃杯_16.jpg,.jpg,玻璃杯,16,可回收物,废玻璃制品,True,True
可回收物_废织物_毛绒玩具_16.jpg,.jpg,毛绒玩具,16,可回收物,废织物,True,True
可回收物_废金属_刀_31.jpg,.jpg,刀,31,可回收物,废金属,True,True
湿垃圾_剩菜剩饭_茶叶渣_69.jpg,.jpg,茶叶渣,69,湿垃圾,剩菜剩饭,True,True
干垃圾_灰土_5.jpg,.jpg,灰土,5,干垃圾,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_电池_100.jpg,.jpg,电池,100,有害垃圾,废镍镉电池和废氧化汞电池,True,True
有害垃圾_废镍镉电池和废氧化汞电池_电池_14.jpg,.jpg,电池,14,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_大骨头_57.jpg,.jpg,大骨头,57,干垃圾,,True,True
湿垃圾_食材废料_鱼鳞_15.jpg,.jpg,鱼鳞,15,湿垃圾,食材废料,True,True
湿垃圾_剩菜剩饭_鱼骨_32.jpg,.jpg,鱼骨,32,湿垃圾,剩菜剩饭,True,True
湿垃圾_食材废料_虾_25.jpg,.jpg,虾,25,湿垃圾,食材废料,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_杀虫喷雾_6.jpg,.jpg,杀虫喷雾,6,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
有害垃圾_废胶片及废相纸_胶卷_49.jpg,.jpg,胶卷,49,有害垃圾,废胶片及废相纸,True,True
湿垃圾_食材废料_鱼鳞_75.jpg,.jpg,鱼鳞,75,湿垃圾,食材废料,True,True
湿垃圾_食材废料_酱料_78.jpeg,.jpeg,酱料,78,湿垃圾,食材废料,True,True
有害垃圾_废药品及其包装物_药品包装_56.jpg,.jpg,药品包装,56,有害垃圾,废药品及其包装物,True,True
干垃圾_硬果壳_44.jpg,.jpg,硬果壳,44,干垃圾,,True,True
人像_selfie_222.jpg,.jpg,selfie,222,人像,,True,True
湿垃圾_食材废料_蔬菜_49.jpg,.jpg,蔬菜,49,湿垃圾,食材废料,True,True
湿垃圾_食材废料_内脏_29.jpg,.jpg,内脏,29,湿垃圾,食材废料,True,True
有害垃圾_废荧光灯管_卤素灯_46.png,.png,卤素灯,46,有害垃圾,废荧光灯管,True,True
干垃圾_橡皮泥_28.jpg,.jpg,橡皮泥,28,干垃圾,,True,True
人像_selfie_895.jpg,.jpg,selfie,895,人像,,True,True
湿垃圾_食材废料_酱料_21.jpg,.jpg,酱料,21,湿垃圾,食材废料,True,True
湿垃圾_瓜皮果核_水果果皮_21.jpeg,.jpeg,水果果皮,21,湿垃圾,瓜皮果核,True,True
湿垃圾_食材废料_豆_43.jpg,.jpg,豆,43,湿垃圾,食材废料,True,True
可回收物_废金属_指甲钳_80.jpg,.jpg,指甲钳,80,可回收物,废金属,True,True
可回收物_废纸张_纸袋_46.jpg,.jpg,纸袋,46,可回收物,废纸张,True,True
可回收物_废金属_螺丝刀_20.jpg,.jpg,螺丝刀,20,可回收物,废金属,True,True
湿垃圾_食材废料_肉_72.jpg,.jpg,肉,72,湿垃圾,食材废料,True,True
有害垃圾_废镍镉电池和废氧化汞电池_铅酸电池_27.jpg,.jpg,铅酸电池,27,有害垃圾,废镍镉电池和废氧化汞电池,True,True
干垃圾_镜子_29.jpg,.jpg,镜子,29,干垃圾,,True,True
可回收物_废塑料_油桶_6.jpg,.jpg,油桶,6,可回收物,废塑料,True,True
有害垃圾_废药品及其包装物_过期药品_72.jpg,.jpg,过期药品,72,有害垃圾,废药品及其包装物,True,True
可回收物_废金属_锅_60.jpg,.jpg,锅,60,可回收物,废金属,True,True
湿垃圾_食材废料_菌菇_16.jpg,.jpg,菌菇,16,湿垃圾,食材废料,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_7.jpg,.jpg,过期胶囊药品,7,有害垃圾,废药品及其包装物,True,True
人像_selfie_1359.jpg,.jpg,selfie,1359,人像,,True,True
有害垃圾_废镍镉电池和废氧化汞电池_蓄电池_63.jpg,.jpg,蓄电池,63,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废玻璃制品_玻璃放大镜_56.jpg,.jpg,玻璃放大镜,56,可回收物,废玻璃制品,True,True
人像_selfie_1075.jpg,.jpg,selfie,1075,人像,,True,True
湿垃圾_食材废料_鱼_5.jpg,.jpg,鱼,5,湿垃圾,食材废料,True,True
有害垃圾_废含汞温度计、废含汞血压计_水银体温计_80.jpg,.jpg,水银体温计,80,有害垃圾,废含汞温度计、废含汞血压计,True,True
有害垃圾_废镍镉电池和废氧化汞电池_充电电池_21.jpg,.jpg,充电电池,21,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废织物_毛绒玩具_5.jpg,.jpg,毛绒玩具,5,可回收物,废织物,True,True
干垃圾_甘蔗皮_4.jpg,.jpg,甘蔗皮,4,干垃圾,,True,True
湿垃圾_食材废料_蛋_80.jpg,.jpg,蛋,80,湿垃圾,食材废料,True,True
人像_selfie_651.jpg,.jpg,selfie,651,人像,,True,True
湿垃圾_瓜皮果核_水果果皮_89.jpg,.jpg,水果果皮,89,湿垃圾,瓜皮果核,True,True
可回收物_废织物_枕头_14.jpg,.jpg,枕头,14,可回收物,废织物,True,True
湿垃圾_食材废料_豆_82.jpg,.jpg,豆,82,湿垃圾,食材废料,True,True
可回收物_废纸张_纸箱_8.jpg,.jpg,纸箱,8,可回收物,废纸张,True,True
湿垃圾_剩菜剩饭_碎骨_62.jpg,.jpg,碎骨,62,湿垃圾,剩菜剩饭,True,True
有害垃圾_废杀虫剂、消毒剂及其包装物_消毒剂_5.jpg,.jpg,消毒剂,5,有害垃圾,废杀虫剂、消毒剂及其包装物,True,True
干垃圾_笔_24.jpg,.jpg,笔,24,干垃圾,,True,True
有害垃圾_废荧光灯管_卤素灯_23.jpg,.jpg,卤素灯,23,有害垃圾,废荧光灯管,True,True
干垃圾_带胶制品_51.jpeg,.jpeg,带胶制品,51,干垃圾,,True,True
可回收物_废织物_手提包_95.jpg,.jpg,手提包,95,可回收物,废织物,True,True
湿垃圾_食材废料_鱼鳞_83.jpg,.jpg,鱼鳞,83,湿垃圾,食材废料,True,True
可回收物_其他_木积木_79.jpg,.jpg,木积木,79,可回收物,其他,True,True
可回收物_其他_砧板_78.jpg,.jpg,砧板,78,可回收物,其他,True,True
干垃圾_猫砂_7.jpg,.jpg,猫砂,7,干垃圾,,True,True
人像_selfie_962.jpg,.jpg,selfie,962,人像,,True,True
可回收物_废金属_刀_53.jpg,.jpg,刀,53,可回收物,废金属,True,True
干垃圾_一次性餐具_12.jpg,.jpg,一次性餐具,12,干垃圾,,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_52.jpg,.jpg,过期胶囊药品,52,有害垃圾,废药品及其包装物,True,True
可回收物_废塑料_油桶_65.jpg,.jpg,油桶,65,可回收物,废塑料,True,True
可回收物_废金属_易拉罐_19.jpg,.jpg,易拉罐,19,可回收物,废金属,True,True
湿垃圾_食材废料_根茎蔬菜_75.jpg,.jpg,根茎蔬菜,75,湿垃圾,食材废料,True,True
有害垃圾_废镍镉电池和废氧化汞电池_铅酸电池_38.jpg,.jpg,铅酸电池,38,有害垃圾,废镍镉电池和废氧化汞电池,True,True
有害垃圾_废镍镉电池和废氧化汞电池_纽扣电池_85.png,.png,纽扣电池,85,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_其他_电路板_67.jpg,.jpg,电路板,67,可回收物,其他,True,True
干垃圾_狗尿垫_13.jpg,.jpg,狗尿垫,13,干垃圾,,True,True
可回收物_废织物_皮鞋_22.jpg,.jpg,皮鞋,22,可回收物,废织物,True,True
湿垃圾_食材废料_蔬菜_29.jpg,.jpg,蔬菜,29,湿垃圾,食材废料,True,True
湿垃圾_剩菜剩饭_碎骨_39.jpg,.jpg,碎骨,39,湿垃圾,剩菜剩饭,True,True
干垃圾_榴莲壳_16.jpg,.jpg,榴莲壳,16,干垃圾,,True,True
可回收物_废塑料_食品保鲜盒_66.jpg,.jpg,食品保鲜盒,66,可回收物,废塑料,True,True
有害垃圾_废镍镉电池和废氧化汞电池_充电电池_17.jpg,.jpg,充电电池,17,有害垃圾,废镍镉电池和废氧化汞电池,True,True
湿垃圾_剩菜剩饭_茶叶渣_29.jpg,.jpg,茶叶渣,29,湿垃圾,剩菜剩饭,True,True
可回收物_废玻璃制品_玻璃杯_26.jpg,.jpg,玻璃杯,26,可回收物,废玻璃制品,True,True
可回收物_废塑料_泡沫塑料_36.jpg,.jpg,泡沫塑料,36,可回收物,废塑料,True,True
有害垃圾_废药品及其包装物_针筒_21.jpg,.jpg,针筒,21,有害垃圾,废药品及其包装物,True,True
湿垃圾_食材废料_鱿鱼_40.jpg,.jpg,鱿鱼,40,湿垃圾,食材废料,True,True
可回收物_其他_插座_12.jpg,.jpg,插座,12,可回收物,其他,True,True
湿垃圾_剩菜剩饭_茶叶渣_73.jpg,.jpg,茶叶渣,73,湿垃圾,剩菜剩饭,True,True
干垃圾_尼龙制品_12.jpg,.jpg,尼龙制品,12,干垃圾,,True,True
湿垃圾_瓜皮果核_西瓜皮_45.jpg,.jpg,西瓜皮,45,湿垃圾,瓜皮果核,True,True
可回收物_废塑料_衣架_33.jpg,.jpg,衣架,33,可回收物,废塑料,True,True
干垃圾_菠萝蜜核_7.jpg,.jpg,菠萝蜜核,7,干垃圾,,True,True
湿垃圾_瓜皮果核_西瓜皮_74.jpg,.jpg,西瓜皮,74,湿垃圾,瓜皮果核,True,True
可回收物_废塑料_油桶_25.png,.png,油桶,25,可回收物,废塑料,True,True
可回收物_废金属_刀片_32.jpg,.jpg,刀片,32,可回收物,废金属,True,True
人像_selfie_583.jpg,.jpg,selfie,583,人像,,True,True
有害垃圾_废荧光灯管_灯泡_12.jpg,.jpg,灯泡,12,有害垃圾,废荧光灯管,True,True
可回收物_废塑料_玩具_29.jpg,.jpg,玩具,29,可回收物,废塑料,True,True
人像_selfie_401.jpg,.jpg,selfie,401,人像,,True,True
可回收物_废织物_床单_11.jpg,.jpg,床单,11,可回收物,废织物,True,True
湿垃圾_食材废料_酱料_82.jpg,.jpg,酱料,82,湿垃圾,食材废料,True,True
湿垃圾_食材废料_水产_93.jpg,.jpg,水产,93,湿垃圾,食材废料,False,False
湿垃圾_食材废料_面包_88.jpg,.jpg,面包,88,湿垃圾,食材废料,True,True
可回收物_废纸张_书本_51.jpg,.jpg,书本,51,可回收物,废纸张,True,True
湿垃圾_过期食品_中药材_26.jpg,.jpg,中药材,26,湿垃圾,过期食品,True,True
可回收物_其他_木积木_43.jpg,.jpg,木积木,43,可回收物,其他,True,True
可回收物_废玻璃制品_酒瓶_45.jpg,.jpg,酒瓶,45,可回收物,废玻璃制品,True,True
干垃圾_椰子壳_39.jpg,.jpg,椰子壳,39,干垃圾,,True,True
可回收物_废塑料_玩具_52.jpg,.jpg,玩具,52,可回收物,废塑料,True,True
有害垃圾_废镍镉电池和废氧化汞电池_铅酸电池_74.jpg,.jpg,铅酸电池,74,有害垃圾,废镍镉电池和废氧化汞电池,True,True
湿垃圾_食材废料_米饭_47.jpg,.jpg,米饭,47,湿垃圾,食材废料,True,True
湿垃圾_食材废料_内脏_90.jpg,.jpg,内脏,90,湿垃圾,食材废料,True,True
干垃圾_硬果实_46.jpg,.jpg,硬果实,46,干垃圾,,True,True
干垃圾_编织袋_54.jpg,.jpg,编织袋,54,干垃圾,,True,True
有害垃圾_废胶片及废相纸_相片底片_23.jpg,.jpg,相片底片,23,有害垃圾,废胶片及废相纸,True,True
可回收物_其他_电线_26.jpg,.jpg,电线,26,可回收物,其他,True,True
干垃圾_椰子壳_32.jpg,.jpg,椰子壳,32,干垃圾,,True,True
干垃圾_防碎气泡膜_51.jpg,.jpg,防碎气泡膜,51,干垃圾,,True,True
有害垃圾_废药品及其包装物_过期胶囊药品_13.jpg,.jpg,过期胶囊药品,13,有害垃圾,废药品及其包装物,False,False
人像_selfie_1347.jpg,.jpg,selfie,1347,人像,,True,True
人像_selfie_18.jpg,.jpg,selfie,18,人像,,True,True
可回收物_废织物_毛绒玩具_42.jpg,.jpg,毛绒玩具,42,可回收物,废织物,True,True
可回收物_废织物_手提包_19.jpg,.jpg,手提包,19,可回收物,废织物,True,True
可回收物_废织物_皮鞋_35.jpg,.jpg,皮鞋,35,可回收物,废织物,True,True
湿垃圾_瓜皮果核_水果果肉_66.jpg,.jpg,水果果肉,66,湿垃圾,瓜皮果核,True,True
可回收物_废金属_废铁_81.jpg,.jpg,废铁,81,可回收物,废金属,True,True
人像_selfie_211.jpg,.jpg,selfie,211,人像,,True,True
干垃圾_榴莲核_17.jpg,.jpg,榴莲核,17,干垃圾,,True,True
干垃圾_花盆_6.jpg,.jpg,花盆,6,干垃圾,,True,True
湿垃圾_过期食品_宠物饲料_87.jpg,.jpg,宠物饲料,87,湿垃圾,过期食品,True,True
可回收物_废塑料_玩具_40.jpg,.jpg,玩具,40,可回收物,废塑料,True,True
人像_selfie_223.jpg,.jpg,selfie,223,人像,,True,True
有害垃圾_废油漆和溶剂及其包装物_洗甲水_92.jpg,.jpg,洗甲水,92,有害垃圾,废油漆和溶剂及其包装物,True,True
可回收物_废塑料_塑料瓶_66.jpg,.jpg,塑料瓶,66,可回收物,废塑料,True,True
有害垃圾_废油漆和溶剂及其包装物_废油漆桶_69.png,.png,废油漆桶,69,有害垃圾,废油漆和溶剂及其包装物,True,True
干垃圾_镜子_45.jpg,.jpg,镜子,45,干垃圾,,True,True
干垃圾_胶水_9.jpg,.jpg,胶水,9,干垃圾,,True,True
人像_selfie_554.jpg,.jpg,selfie,554,人像,,True,True
人像_selfie_16.jpg,.jpg,selfie,16,人像,,True,True
湿垃圾_食材废料_根茎蔬菜_60.jpg,.jpg,根茎蔬菜,60,湿垃圾,食材废料,True,True
可回收物_废纸张_纸塑铝复合包装_51.jpg,.jpg,纸塑铝复合包装,51,可回收物,废纸张,True,True
可回收物_其他_插座_46.jpg,.jpg,插座,46,可回收物,其他,True,True
有害垃圾_废胶片及废相纸_相片底片_36.png,.png,相片底片,36,有害垃圾,废胶片及废相纸,True,True
可回收物_废塑料_食品保鲜盒_10.jpg,.jpg,食品保鲜盒,10,可回收物,废塑料,True,True
干垃圾_毛巾_8.jpg,.jpg,毛巾,8,干垃圾,,True,True
湿垃圾_食材废料_鱼鳞_95.png,.png,鱼鳞,95,湿垃圾,食材废料,True,True
可回收物_废织物_书包_70.jpg,.jpg,书包,70,可回收物,废织物,True,True
湿垃圾_过期食品_红枣_19.jpg,.jpg,红枣,19,湿垃圾,过期食品,True,True
可回收物_废金属_易拉罐_12.jpg,.jpg,易拉罐,12,可回收物,废金属,True,True
湿垃圾_瓜皮果核_苹果皮_63.png,.png,苹果皮,63,湿垃圾,瓜皮果核,True,True
可回收物_废织物_书包_15.jpg,.jpg,书包,15,可回收物,废织物,True,True
湿垃圾_瓜皮果核_水果果肉_62.jpg,.jpg,水果果肉,62,湿垃圾,瓜皮果核,True,True
湿垃圾_食材废料_米饭_79.jpg,.jpg,米饭,79,湿垃圾,食材废料,True,True
湿垃圾_食材废料_米饭_36.jpg,.jpg,米饭,36,湿垃圾,食材废料,True,True
干垃圾_尿不湿_30.jpg,.jpg,尿不湿,30,干垃圾,,True,True
有害垃圾_废油漆和溶剂及其包装物_废油漆桶_10.jpg,.jpg,废油漆桶,10,有害垃圾,废油漆和溶剂及其包装物,True,True
湿垃圾_剩菜剩饭_鱼骨_10.jpg,.jpg,鱼骨,10,湿垃圾,剩菜剩饭,True,True
可回收物_废金属_锅_96.jpg,.jpg,锅,96,可回收物,废金属,True,True
可回收物_废纸张_纸塑铝复合包装_77.jpg,.jpg,纸塑铝复合包装,77,可回收物,废纸张,True,True
干垃圾_胶水_3.jpg,.jpg,胶水,3,干垃圾,,True,True
可回收物_废金属_指甲钳_69.jpg,.jpg,指甲钳,69,可回收物,废金属,True,True
干垃圾_猫砂_48.jpg,.jpg,猫砂,48,干垃圾,,True,True
干垃圾_榴莲壳_53.jpg,.jpg,榴莲壳,53,干垃圾,,True,True
干垃圾_伞_28.gif,.gif,伞,28,干垃圾,,False,False
有害垃圾_废含汞温度计、废含汞血压计_水银血压计_7.jpg,.jpg,水银血压计,7,有害垃圾,废含汞温度计、废含汞血压计,True,True
有害垃圾_废镍镉电池和废氧化汞电池_蓄电池_28.jpg,.jpg,蓄电池,28,有害垃圾,废镍镉电池和废氧化汞电池,True,True
可回收物_废织物_枕头_80.jpg,.jpg,枕头,80,可回收物,废织物,True,True
干垃圾_尿不湿_10.jpg,.jpg,尿不湿,10,干垃圾,,True,True
干垃圾_狗尿垫_16.jpg,.jpg,狗尿垫,16,干垃圾,,True,True
湿垃圾_过期食品_速溶咖啡_38.jpg,.jpg,速溶咖啡,38,湿垃圾,过期食品,True,True
湿垃圾_食材废料_虾壳_42.jpg,.jpg,虾壳,42,湿垃圾,食材废料,True,True
可回收物_废纸张_纸袋_3.jpg,.jpg,纸袋,3,可回收物,废纸张,True,True
湿垃圾_瓜皮果核_苹果皮_53.jpg,.jpg,苹果皮,53,湿垃圾,瓜皮果核,True,True
有害垃圾_废胶片及废相纸_相片_86.png,.png,相片,86,有害垃圾,废胶片及废相纸,True,True
可回收物_废金属_易拉罐_77.jpg,.jpg,易拉罐,77,可回收物,废金属,True,True
可回收物_其他_电线_39.jpg,.jpg,电线,39,可回收物,其他,True,True
